,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
128070,25,4544,88340,39,0.983,0.145,152107,0.00796,0.8029999999999999,0.355,-36.62300000000001,0.0391,139.126,1,0.0619,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
128074,25,4722,102477,36,0.99,0.162,236549,0.0412,0.804,0.0826,-29.768,0.047,131.477,1,0.034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
128134,25,4735,39389,36,0.636,0.229,155760,0.16699999999999998,0.0106,0.156,-15.528,0.0341,145.465,1,0.114,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
128147,25,6742,66576,34,0.948,0.195,137133,0.239,0.867,0.0986,-13.5,0.04,112.907,1,0.0415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128148,25,9756,85304,30,0.959,0.423,104413,0.326,0.878,0.122,-12.7,0.033,81.064,1,0.183,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
128205,25,6742,108874,34,0.968,0.221,128667,0.0318,0.789,0.0931,-27.742,0.0538,137.06799999999998,1,0.0392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128212,25,3977,37311,35,0.983,0.223,63413,0.017,0.945,0.08,-30.997,0.0482,111.32,1,0.126,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
128229,25,6619,92497,34,0.847,0.141,120000,0.181,0.684,0.112,-26.392,0.0487,141.257,1,0.0361,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128295,25,4544,36076,38,0.91,0.208,66187,0.129,0.828,0.145,-23.78,0.0482,101.487,1,0.134,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128315,25,6619,80584,34,0.9,0.142,89366,0.133,0.7490000000000001,0.0929,-27.563,0.0405,141.227,1,0.0325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128437,25,2453,57703,26,0.985,0.35,67107,0.0274,0.3,0.0623,-23.757,0.0496,89.15799999999999,1,0.5660000000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128449,25,4966,55832,32,0.956,0.127,167760,0.00143,0.338,0.0506,-42.257,0.0496,80.653,1,0.0391,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
128462,25,354,17437,34,0.926,0.398,105840,0.193,0.875,0.0952,-18.985,0.049,122.683,1,0.443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
128534,25,6619,74584,33,0.942,0.249,196383,0.365,0.5539999999999999,0.11,-16.447,0.0363,131.72,1,0.342,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128556,25,10412,33710,28,0.946,0.193,81240,0.0835,0.8340000000000001,0.0947,-25.967,0.0371,98.636,1,0.0917,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
128566,25,517,48171,39,0.977,0.264,192893,0.185,0.838,0.0865,-19.715,0.0394,128.63,1,0.0451,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
128584,25,7059,82490,35,0.978,0.16399999999999998,111453,0.0192,0.887,0.0959,-27.815,0.036000000000000004,87.15299999999998,1,0.0503,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
128591,25,6619,36091,33,0.764,0.206,84176,0.113,0.835,0.112,-26.758000000000006,0.0408,79.721,1,0.0343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128600,25,8125,52384,28,0.512,0.365,183133,0.282,0.964,0.127,-14.593,0.0363,89.99700000000001,1,0.0915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128610,25,8549,46151,30,0.944,0.215,136178,0.0791,0.8690000000000001,0.0944,-29.802,0.0407,76.205,1,0.051,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
128624,25,2842,14789,32,0.95,0.217,51933,0.00956,0.7140000000000001,0.122,-28.648000000000003,0.0332,101.489,1,0.105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128632,25,7232,69723,34,0.34,0.145,174347,0.236,0.943,0.109,-12.07,0.0352,74.32600000000002,1,0.212,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
128691,25,8549,71251,30,0.14300000000000002,0.145,158172,0.268,0.878,0.051,-20.117,0.0586,140.211,1,0.0331,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
128733,25,7039,37758,27,0.905,0.544,104600,0.47,0.738,0.109,-9.809,0.0374,169.783,1,0.309,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128739,25,5185,31176,32,0.625,0.107,97502,0.29100000000000004,0.934,0.136,-12.442,0.0414,172.725,1,0.0323,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
128802,25,2351,64292,31,0.96,0.0977,198773,0.0365,0.857,0.0681,-27.094,0.0472,74.885,1,0.0335,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128829,25,7232,89065,42,0.879,0.309,210333,0.125,0.957,0.142,-14.125,0.0352,72.732,1,0.0351,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128852,25,8699,51238,32,0.86,0.152,91267,0.0688,0.956,0.0978,-19.309,0.0443,135.05,1,0.0377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128854,25,2041,70449,34,0.8140000000000001,0.15,166277,0.276,0.975,0.114,-19.062,0.0435,137.78,1,0.0349,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
128856,25,4204,44236,34,0.93,0.168,214013,0.0305,0.89,0.0832,-25.644,0.0421,114.252,1,0.0295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128857,25,5185,1368,31,0.921,0.138,105500,0.0261,0.897,0.108,-24.496,0.0464,78.018,1,0.0303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128870,25,9771,72567,28,0.426,0.214,183213,0.434,0.111,0.0622,-11.844,0.039,100.795,1,0.218,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
128933,25,3018,62033,35,0.915,0.462,69907,0.11,0.61,0.332,-19.407,0.0546,132.259,1,0.17600000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128938,25,5216,63924,35,0.959,0.392,140893,0.0877,0.7659999999999999,0.124,-20.243,0.0332,80.982,1,0.0366,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
128949,25,5199,67634,34,0.873,0.34,89587,0.228,0.957,0.274,-13.542,0.0371,118.391,1,0.106,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
128958,25,7684,203,30,0.968,0.206,185400,0.153,0.345,0.242,-16.967,0.0495,95.278,1,0.0446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
128980,25,4319,66315,3,0.8,0.608,165955,0.504,0.89,0.196,-9.749,0.0297,119.982,1,0.207,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129013,25,4319,49790,3,0.45,0.578,141990,0.387,0.629,0.121,-11.361,0.0363,81.003,1,0.334,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
129067,25,2842,54562,33,0.888,0.135,151000,0.0441,0.8420000000000001,0.0979,-27.953000000000007,0.0415,73.794,1,0.0346,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129073,25,3977,93127,29,0.919,0.153,132373,0.0995,0.685,0.113,-22.946,0.038,72.247,1,0.0757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129138,25,8549,106164,29,0.742,0.14300000000000002,158345,0.105,0.889,0.106,-25.588,0.063,139.351,1,0.0314,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
129159,25,3116,70944,26,0.996,0.3720000000000001,177347,0.0598,0.595,0.126,-18.598,0.0442,138.135,1,0.4370000000000001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129226,25,10658,27886,33,0.892,0.174,56067,0.303,0.935,0.106,-20.33,0.0423,117.217,1,0.0361,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
129277,25,3977,82470,31,0.86,0.153,229133,0.189,0.83,0.335,-13.559,0.0371,140.16899999999998,1,0.0694,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
129279,25,6619,57899,35,0.992,0.263,127733,0.0177,0.906,0.119,-32.229,0.0412,73.247,1,0.173,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129280,25,5199,26476,36,0.973,0.16,166905,0.00264,0.965,0.0766,-26.13,0.0409,94.399,1,0.0358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129307,25,2394,45600,33,0.8859999999999999,0.16699999999999998,191600,0.0979,0.895,0.0927,-17.254,0.038,112.175,1,0.0637,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
129315,25,7684,67212,29,0.988,0.44,99907,0.0893,0.893,0.1,-28.261,0.0589,115.283,1,0.387,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
129327,25,6619,48854,32,0.995,0.113,81640,0.0887,0.95,0.107,-26.948,0.0409,70.80199999999998,1,0.0336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129331,25,4618,12761,5,0.802,0.171,101747,0.0612,0.954,0.111,-27.774,0.0444,116.076,1,0.0328,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
129359,25,6619,60120,31,0.994,0.0654,97809,0.0877,0.96,0.11,-27.867,0.0473,73.396,1,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129367,25,4618,8910,4,0.867,0.241,138480,0.13,0.943,0.0861,-21.587,0.0379,92.33,1,0.0697,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
129388,25,5062,73750,34,0.905,0.26,85323,0.043,0.000802,0.0806,-22.366,0.0458,117.719,1,0.207,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
129408,25,10412,84110,26,0.836,0.174,103053,0.0743,0.64,0.11,-26.539,0.0396,94.877,1,0.0504,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129415,25,4544,12784,27,0.8859999999999999,0.157,154320,0.0633,0.106,0.116,-28.037,0.0435,92.528,1,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
129444,25,9756,36209,29,0.805,0.15,154547,0.168,0.8140000000000001,0.105,-15.291,0.0362,137.19799999999998,1,0.0436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129477,25,6736,39894,29,0.731,0.302,55293,0.253,0.7090000000000001,0.196,-13.816,0.0599,115.455,1,0.0348,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
129491,25,6492,48162,31,0.957,0.166,139560,0.057,0.46,0.0817,-26.113000000000003,0.0397,73.351,1,0.165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129522,25,4452,3405,35,0.2,0.452,177507,0.684,0.888,0.0895,-11.373,0.0448,117.034,1,0.198,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
129613,25,6619,101683,31,0.904,0.142,121694,0.123,0.74,0.104,-27.805,0.043,140.859,1,0.0337,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
129644,25,167,48901,35,0.91,0.21600000000000005,81040,0.336,0.715,0.121,-17.134,0.0463,113.638,1,0.0387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
129651,25,2842,12616,27,0.944,0.255,105587,0.0902,0.8009999999999999,0.0912,-19.995,0.0421,74.35600000000002,1,0.0969,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129749,25,6619,25248,31,0.991,0.16699999999999998,101299,0.0061,0.885,0.104,-44.12600000000001,0.047,71.083,1,0.0342,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129812,25,3977,17525,35,0.57,0.2,88620,0.35600000000000004,0.7490000000000001,0.107,-16.394000000000002,0.0418,85.074,1,0.128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
129872,25,10412,95984,31,0.453,0.0699,178320,0.0199,0.904,0.106,-33.195,0.0445,77.789,1,0.0351,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
129891,25,6619,58937,27,0.925,0.17,214653,0.0821,0.937,0.108,-17.858,0.0408,137.17600000000002,1,0.0399,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129969,25,6725,41039,23,0.906,0.0916,86756,0.00938,0.897,0.0933,-23.459,0.0509,162.976,1,0.0377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
129988,25,5423,7258,31,0.888,0.399,72293,0.00513,0.000449,0.079,-37.286,0.0785,148.922,1,0.447,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
129999,25,5423,53054,32,0.984,0.333,93987,0.0955,0.956,0.0964,-27.434,0.109,119.316,1,0.355,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
130015,25,4936,91862,27,0.933,0.33,204600,0.29100000000000004,0.88,0.173,-12.553,0.0322,87.929,1,0.141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
130045,25,5185,255,22,0.252,0.073,230027,0.324,0.8809999999999999,0.0592,-10.744000000000002,0.0415,79.704,1,0.0379,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
130081,25,5216,42126,31,0.753,0.28800000000000003,122472,0.382,0.8859999999999999,0.094,-17.754,0.0451,125.827,1,0.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
130085,25,5216,63079,33,0.156,0.16699999999999998,132187,0.0824,0.846,0.179,-21.176,0.0521,125.77,1,0.0394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
130104,25,7829,28971,36,0.956,0.16399999999999998,123267,0.0165,0.98,0.0996,-29.694000000000006,0.0428,112.194,1,0.0375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
130114,25,10658,39194,36,0.809,0.639,109667,0.0996,0.919,0.0729,-31.57,0.0439,122.033,1,0.19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
130189,25,4673,53625,34,0.991,0.124,118840,0.0383,0.929,0.117,-23.564,0.0353,95.704,1,0.0398,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
130262,25,294,67174,28,0.884,0.17,127027,0.259,0.8029999999999999,0.202,-18.214,0.0523,167.94400000000005,1,0.0662,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130265,25,4855,107565,33,0.939,0.522,71667,0.434,0.706,0.161,-7.526,0.0289,112.204,1,0.471,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
130274,25,7237,43439,28,0.973,0.14400000000000002,98440,0.203,0.7829999999999999,0.116,-17.989,0.0356,74.194,1,0.0389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
130292,25,5185,35308,23,0.866,0.0968,148304,0.0256,0.962,0.11,-27.131,0.0357,88.633,1,0.0649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
130322,25,11002,104597,24,0.927,0.0763,148093,0.132,0.946,0.1,-21.223000000000006,0.0409,79.063,1,0.0334,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130375,25,297,52202,32,0.106,0.159,83600,0.0114,0.0828,0.105,-37.816,0.0374,70.706,1,0.0363,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
130387,25,297,102758,30,0.8340000000000001,0.0703,168920,0.0818,0.802,0.111,-23.725,0.0561,78.264,1,0.034,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130399,25,3977,101857,30,0.944,0.478,64773,0.35700000000000004,0.461,0.123,-17.809,0.036000000000000004,119.997,1,0.0774,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130463,25,2394,24948,28,0.8390000000000001,0.179,165667,0.0262,0.8109999999999999,0.104,-24.516,0.0407,76.548,1,0.036000000000000004,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130500,25,10735,63374,35,0.866,0.202,104253,0.133,0.843,0.0923,-22.36,0.037000000000000005,81.844,1,0.036000000000000004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
130521,25,1369,71418,22,0.917,0.18,149611,0.00286,0.958,0.0831,-22.513,0.0388,168.268,1,0.037000000000000005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130531,25,3977,38863,22,0.536,0.17800000000000002,148213,0.136,0.911,0.107,-21.969,0.0507,73.307,1,0.0303,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130558,25,4071,52201,24,0.5920000000000001,0.29,99373,0.255,0.454,0.127,-15.835,0.0425,144.69,1,0.0398,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130572,25,4073,105316,32,0.875,0.37,191160,0.227,0.662,0.0994,-14.586,0.0316,127.809,1,0.0721,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
130574,25,8549,88327,26,0.8759999999999999,0.153,73242,0.037000000000000005,0.947,0.0938,-28.626,0.0328,66.90100000000001,1,0.101,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
130576,25,4204,83043,30,0.882,0.107,176653,0.0383,0.8909999999999999,0.106,-31.629,0.0419,92.403,1,0.0356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130584,25,3977,51598,30,0.993,0.223,159267,0.0715,0.938,0.059,-23.391,0.0362,140.17600000000002,1,0.0759,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
130634,25,1430,72797,41,0.953,0.0844,165320,0.0405,0.95,0.0759,-25.788,0.0399,79.965,1,0.0393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
130694,25,5216,94181,29,0.419,0.209,123187,0.000263,0.888,0.109,-21.502,0.0833,110.153,1,0.0372,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
130836,25,10727,14239,31,0.925,0.0855,125883,0.202,0.894,0.08199999999999999,-19.272,0.0459,73.118,1,0.0428,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
130841,25,4673,19023,22,0.7340000000000001,0.255,106000,0.272,0.979,0.117,-17.986,0.0347,82.225,1,0.0575,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
130892,25,6088,30994,27,0.0318,0.195,52120,0.171,0.98,0.111,-20.607,0.0378,74.09100000000002,1,0.0354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
130908,25,4686,53202,33,0.16899999999999998,0.385,162627,0.261,0.8909999999999999,0.0612,-14.795,0.0347,119.931,1,0.0337,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
130916,25,367,26162,25,0.807,0.0942,181000,0.25,0.901,0.121,-12.951,0.0371,174.707,1,0.0743,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
130936,25,4936,58775,26,0.903,0.123,52773,0.215,0.862,0.0877,-12.803,0.0372,63.951,1,0.051,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130953,25,929,71355,21,0.8859999999999999,0.172,88413,0.16,0.7559999999999999,0.119,-18.158,0.0451,120.056,1,0.0376,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
130954,25,776,41757,32,0.977,0.196,123488,0.0724,0.339,0.365,-20.595,0.0431,73.584,1,0.0518,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130989,25,4204,79937,29,0.905,0.154,114907,0.0702,0.8909999999999999,0.129,-26.59,0.0435,92.676,1,0.0366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131006,25,5423,105552,30,0.979,0.386,89933,0.117,0.506,0.116,-26.767,0.0503,77.126,1,0.105,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
131007,25,4071,40670,26,0.98,0.17,95387,0.00268,0.425,0.136,-38.794,0.0416,127.817,1,0.0394,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
131065,25,7460,39251,24,0.85,0.359,54040,0.0481,0.563,0.119,-20.711,0.0385,118.51,1,0.231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131071,25,5423,72763,30,0.957,0.4270000000000001,58413,0.00154,0.00374,0.113,-29.032,0.0706,113.61,1,0.152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131072,25,9771,27208,24,0.8140000000000001,0.203,163747,0.17,0.675,0.284,-15.128,0.0422,115.773,1,0.0506,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131115,25,2041,89210,29,0.664,0.33,130103,0.126,0.7929999999999999,0.105,-24.599,0.0345,119.166,1,0.0371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
131209,25,4071,46980,23,0.956,0.0716,169867,0.042,0.813,0.16,-18.964,0.0432,77.413,1,0.0352,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131210,25,1701,47430,29,0.963,0.233,72573,0.226,0.865,0.184,-18.148,0.0442,85.476,1,0.037000000000000005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
131225,25,4890,60141,28,0.77,0.2,146495,0.321,0.947,0.129,-22.295,0.0472,123.368,1,0.0569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
131264,25,1476,87500,27,0.7659999999999999,0.5710000000000001,84000,0.436,0.0,0.395,-13.924,0.0297,96.402,1,0.92,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
131292,25,10412,13999,32,0.954,0.417,70800,0.126,0.7509999999999999,0.14800000000000002,-25.936,0.0316,101.003,1,0.227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131304,25,8111,91799,22,0.914,0.195,101627,0.0782,0.949,0.103,-22.341,0.0478,70.641,1,0.0344,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
131344,25,10390,9096,25,0.6890000000000001,0.35200000000000004,36280,0.219,0.98,0.0846,-17.067,0.0508,88.072,1,0.0818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
131353,25,1968,89441,32,0.519,0.105,71187,0.47,0.705,0.124,-12.121,0.0482,169.856,1,0.0798,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131359,25,10412,82451,28,0.988,0.319,33200,0.0265,0.112,0.105,-20.542,0.0596,77.62899999999998,1,0.379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
131370,25,6191,16285,25,0.983,0.203,135107,0.0188,0.927,0.107,-21.068,0.0468,178.399,1,0.0848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
131383,25,297,37852,31,0.6890000000000001,0.194,44733,0.227,0.847,0.124,-16.061,0.0369,79.33800000000002,1,0.0771,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
131411,25,7039,10207,22,0.899,0.6459999999999999,58707,0.639,0.973,0.0962,-7.938,0.0766,170.075,1,0.862,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
131419,25,7305,37409,32,0.8320000000000001,0.223,228463,0.345,0.000941,0.264,-9.385,0.0423,77.248,1,0.0935,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
131462,25,4305,62391,23,0.662,0.238,89777,0.329,0.271,0.0991,-10.089,0.0282,92.181,1,0.5429999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131515,25,4544,25899,30,0.698,0.384,58596,0.211,0.953,0.328,-17.992,0.0474,120.777,1,0.0383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
131550,25,6440,24045,26,0.966,0.08900000000000001,228560,0.065,0.664,0.0601,-20.178,0.0396,166.554,1,0.0326,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131560,25,4305,101960,22,0.904,0.111,145933,0.0503,0.846,0.117,-26.634,0.0385,92.833,1,0.159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131673,25,4966,26422,24,0.962,0.131,108133,0.035,0.931,0.121,-20.646,0.037000000000000005,76.543,1,0.0377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
131694,25,6742,45968,25,0.797,0.194,151533,0.471,0.927,0.38,-13.300999999999998,0.0536,137.631,1,0.0389,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
131727,25,8343,80461,25,0.912,0.141,113532,0.087,0.964,0.113,-23.517,0.0409,87.721,1,0.0399,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131729,25,3977,61382,25,0.877,0.141,54827,0.00732,0.897,0.107,-38.471,0.0384,91.821,1,0.0343,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
131820,25,8125,9722,21,0.65,0.0827,198733,0.396,0.919,0.104,-12.772,0.0369,171.389,1,0.091,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
131857,25,4544,92087,22,0.0428,0.0715,126000,0.214,0.8190000000000001,0.118,-19.966,0.0535,178.72099999999998,1,0.0279,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131922,25,7829,19659,32,0.973,0.214,210120,0.0566,0.931,0.111,-17.22,0.0374,94.865,1,0.0373,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
131924,25,2730,79253,27,0.8809999999999999,0.187,90067,0.726,0.75,0.14,-13.486,0.08800000000000001,134.643,1,0.0383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
131969,25,4966,38318,23,0.6729999999999999,0.174,98720,0.29600000000000004,0.957,0.103,-16.177,0.0428,120.711,1,0.0366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
132039,25,747,3401,22,0.8590000000000001,0.127,172267,0.122,0.966,0.0949,-20.416,0.0341,97.151,1,0.0425,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
132072,25,2394,92148,28,0.526,0.114,147400,0.139,0.631,0.111,-18.247,0.0369,174.49200000000005,1,0.0874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
132073,25,1968,65155,28,0.461,0.193,127027,0.305,0.507,0.158,-14.579,0.0371,107.523,1,0.0528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
132233,25,10735,79905,29,0.3670000000000001,0.333,128546,0.422,0.917,0.111,-16.339000000000002,0.0481,120.0,1,0.0589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
132264,26,1417,76671,66,0.969,0.0672,166560,0.0119,0.944,0.12,-41.808,0.0457,70.521,1,0.0701,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
132482,26,1973,69354,44,0.977,0.34700000000000003,237253,0.101,0.0,0.0868,-14.84,0.0553,79.797,1,0.319,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
132525,26,3711,4257,50,0.8809999999999999,0.382,162803,0.53,0.797,0.0853,-12.634,0.0328,106.08,1,0.608,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
132537,26,11232,91353,42,0.14800000000000002,0.299,79693,0.129,4.75e-05,0.0708,-22.338,0.0314,131.793,1,0.28300000000000003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
132671,26,4120,3786,34,0.797,0.16699999999999998,105400,0.15,0.0,0.241,-22.559,0.0596,174.616,1,0.242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
132849,26,8406,86779,38,0.981,0.262,232360,0.0751,0.8440000000000001,0.108,-17.864,0.0337,173.267,1,0.182,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
132869,26,4120,36004,34,0.755,0.341,225187,0.267,0.0,0.12,-9.311,0.0303,124.699,1,0.238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
132888,26,1442,41708,48,0.916,0.318,132160,0.149,0.000154,0.118,-13.001,0.035,145.91299999999995,1,0.368,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
132929,26,1417,86366,38,0.789,0.168,101707,0.00383,0.883,0.0755,-21.71,0.0465,76.214,1,0.458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
