,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
50070,16,3659,8328,14,0.989,0.363,100600,0.195,0.00489,0.201,-16.69,0.0443,79.148,3,0.268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50073,16,3686,42806,13,0.987,0.263,228827,0.135,0.687,0.078,-20.117,0.0471,80.33,3,0.0366,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50074,16,8285,48931,13,0.967,0.361,122027,0.0667,0.483,0.0985,-25.639,0.0436,116.166,3,0.078,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50076,16,8285,66481,7,0.701,0.243,220560,0.153,0.102,0.0837,-15.96,0.038,128.315,3,0.0712,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50081,16,1483,94242,16,0.971,0.188,200533,0.156,0.0288,0.105,-17.085,0.0388,69.59899999999999,3,0.085,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50082,16,3686,95900,17,0.981,0.245,129240,0.155,0.00147,0.265,-17.375999999999998,0.045,74.032,3,0.0571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50083,16,3659,100908,19,0.984,0.172,225174,0.0303,0.000973,0.107,-30.846,0.0439,87.501,3,0.0799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50085,16,6174,19463,19,0.973,0.267,224493,0.28600000000000003,0.0243,0.365,-12.364,0.0387,103.193,3,0.154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50087,16,3686,20483,7,0.975,0.462,82307,0.0978,0.000219,0.542,-21.547,0.0998,103.404,3,0.487,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50088,16,3686,22724,7,0.971,0.321,191840,0.131,0.000667,0.13,-16.542,0.0472,71.322,3,0.0531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50090,16,10913,40027,7,0.993,0.223,192973,0.0081,0.304,0.0789,-32.606,0.0648,73.092,3,0.0591,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50094,16,3659,94577,14,0.986,0.456,83800,0.085,0.0,0.772,-25.939,0.0937,91.498,3,0.14800000000000002,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50096,16,6244,95601,13,0.913,0.313,100680,0.204,0.8640000000000001,0.0992,-17.364,0.036000000000000004,179.61700000000005,3,0.35700000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50098,16,3686,7997,17,0.969,0.222,182613,0.13,0.000136,0.0708,-15.362,0.0387,88.28200000000002,3,0.0487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50105,16,3659,58287,15,0.919,0.154,97987,0.0352,1.4300000000000004e-05,0.902,-31.842,0.0611,89.059,3,0.13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50106,16,3726,69596,13,0.977,0.208,120973,0.0615,1.22e-05,0.6859999999999999,-24.599,0.0588,65.125,3,0.0821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50107,16,3686,70747,14,0.977,0.18,151000,0.131,0.00116,0.0871,-20.879,0.0611,175.87900000000005,3,0.0384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50108,16,6244,80697,10,0.93,0.151,225933,0.00728,0.204,0.116,-36.357,0.04,91.651,3,0.0376,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50112,16,3726,29910,7,0.969,0.46,225467,0.0374,0.0,0.117,-24.209,0.11,88.31299999999997,3,0.0756,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50114,16,8285,35949,10,0.754,0.229,237133,0.171,0.91,0.121,-21.369,0.0408,117.655,3,0.18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50120,16,3686,55383,18,0.977,0.449,102507,0.184,0.00136,0.627,-19.621,0.0893,75.53399999999998,3,0.297,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50122,16,3726,58834,6,0.951,0.3,218973,0.0846,8.17e-06,0.064,-23.94,0.0462,94.784,3,0.263,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50123,16,3686,61600,14,0.943,0.189,152733,0.237,0.0104,0.25,-10.953,0.0388,88.072,3,0.0573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50124,16,3659,102900,14,0.982,0.507,79200,0.127,0.0,0.609,-22.072,0.0842,61.831,3,0.297,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50125,16,6244,105344,15,0.951,0.36,149025,0.184,0.8220000000000001,0.37,-19.317,0.0444,114.389,3,0.147,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50127,16,3160,10488,15,0.982,0.277,128000,0.28300000000000003,0.047,0.202,-14.599,0.0588,188.656,3,0.327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50128,16,3023,11119,10,0.993,0.425,130133,0.109,5.06e-05,0.0909,-18.398,0.062,64.778,3,0.091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
50131,16,3707,33666,11,0.983,0.517,145267,0.107,0.0,0.272,-25.378,0.266,135.037,3,0.287,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50132,16,3707,50507,10,0.981,0.415,224400,0.284,0.0233,0.425,-19.15,0.173,124.697,3,0.177,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50133,16,3707,92257,10,0.949,0.498,113827,0.0974,1.22e-06,0.672,-27.557,0.226,96.27,3,0.221,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50135,16,7510,93097,15,0.99,0.252,89533,0.0866,0.0403,0.0933,-18.447,0.0365,98.009,3,0.0989,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50136,16,3707,93352,17,0.97,0.377,172093,0.0474,0.0,0.0672,-23.09,0.0507,105.37,3,0.108,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50140,16,3659,39857,6,0.578,0.297,135013,0.0308,0.0678,0.21600000000000005,-28.316,0.0375,121.146,3,0.456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50144,16,5342,58506,7,0.913,0.155,202120,0.275,0.00114,0.116,-10.331,0.0362,89.941,3,0.0916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50148,16,8501,1967,14,0.968,0.339,169000,0.138,8.66e-05,0.44,-20.567,0.059,132.747,3,0.0704,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50153,16,3707,7661,7,0.985,0.378,215000,0.0819,0.000211,0.0767,-19.947,0.0596,173.704,3,0.146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50154,16,8501,8503,17,0.965,0.162,182373,0.252,0.452,0.151,-15.946,0.0361,80.309,3,0.0476,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50156,16,3284,30575,9,0.984,0.384,85267,0.134,0.021,0.211,-21.95,0.0709,181.272,3,0.507,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50157,16,3707,55256,17,0.979,0.557,98907,0.149,0.00134,0.366,-17.899,0.0753,86.389,3,0.189,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50166,16,214,17325,7,0.98,0.32299999999999995,54693,0.153,0.374,0.109,-17.499000000000002,0.0377,183.866,3,0.599,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50172,16,917,47493,5,0.991,0.406,97333,0.17800000000000002,0.00383,0.0942,-13.601,0.0413,85.304,3,0.285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50174,16,3413,81521,16,0.711,0.202,151040,0.155,0.02,0.134,-16.689,0.0333,97.537,3,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50175,16,214,51780,10,0.872,0.363,52067,0.135,0.967,0.464,-23.681,0.039,84.979,3,0.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50176,16,8237,59354,9,0.995,0.387,174720,0.147,0.12,0.0922,-14.755999999999998,0.0546,105.248,3,0.101,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50177,16,5103,63006,19,0.961,0.199,239973,0.35600000000000004,0.0113,0.396,-15.627,0.0375,80.256,3,0.119,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50178,16,5103,72075,6,0.943,0.217,98133,0.203,0.521,0.348,-16.798,0.0433,96.122,3,0.222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50179,16,369,104879,9,0.983,0.17,217067,0.203,0.0939,0.117,-15.441,0.0484,177.30599999999995,3,0.0373,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50181,16,214,53503,10,0.921,0.23,169092,0.00189,0.000363,0.0919,-40.437,0.0511,108.506,3,0.0449,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50182,16,10782,57481,15,0.964,0.363,204907,0.182,0.000255,0.44,-17.996,0.0632,79.652,3,0.0788,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50187,16,2501,33091,6,0.981,0.276,202920,0.0661,0.000605,0.0537,-21.272,0.0475,66.908,3,0.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50191,16,214,63969,12,0.7490000000000001,0.307,100733,0.0455,0.0308,0.205,-23.466,0.046,115.811,3,0.149,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50195,16,370,104433,21,0.984,0.419,151627,0.29100000000000004,3.34e-05,0.292,-8.879,0.0331,108.795,3,0.419,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50199,16,2703,45539,12,0.972,0.35100000000000003,191067,0.12,0.0016600000000000002,0.157,-20.31,0.0489,66.954,3,0.109,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50200,16,214,58330,11,0.961,0.193,135533,0.0025800000000000003,0.0801,0.0744,-38.965,0.0454,101.16,3,0.066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50202,16,178,70733,12,0.895,0.378,184467,0.212,0.15,0.381,-19.12,0.0451,154.395,3,0.557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50203,16,7903,77743,19,0.75,0.35600000000000004,235507,0.5660000000000001,6.05e-06,0.518,-8.532,0.0382,119.123,3,0.325,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50204,16,214,109776,11,0.971,0.316,53026,0.0213,0.108,0.0952,-28.052,0.0386,82.03299999999999,3,0.495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50209,16,587,79169,15,0.987,0.125,147760,0.0742,0.254,0.0704,-22.668000000000006,0.0405,93.701,3,0.037000000000000005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50223,16,3568,31885,9,0.905,0.271,233173,0.197,0.0,0.153,-11.597,0.0332,95.956,3,0.153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50224,16,8285,32735,7,0.888,0.221,120560,0.5379999999999999,0.858,0.104,-13.226,0.0453,97.802,3,0.113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50232,16,1956,69228,22,0.972,0.418,236866,0.0785,0.000176,0.116,-21.18,0.034,93.057,3,0.343,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50235,16,10546,39293,17,0.8859999999999999,0.133,165760,0.122,0.857,0.177,-20.541,0.0399,144.708,3,0.0887,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50251,16,10546,13339,16,0.952,0.184,195067,0.0651,0.932,0.094,-24.818,0.043,129.774,3,0.0399,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50253,16,10546,18074,16,0.923,0.508,197400,0.227,0.843,0.119,-15.784,0.0384,135.525,3,0.648,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50254,16,7857,106125,11,0.97,0.121,201333,0.0614,0.93,0.105,-21.292,0.0438,94.281,3,0.0359,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50262,16,10546,99183,17,0.966,0.395,119373,0.14800000000000002,0.398,0.269,-16.367,0.0385,135.856,3,0.769,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50268,16,301,46085,8,0.98,0.361,187973,0.195,0.66,0.185,-17.697,0.0445,111.906,3,0.279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50272,16,509,48787,26,0.991,0.192,84988,0.2,0.14300000000000002,0.0635,-13.319,0.0376,88.709,3,0.0365,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50274,16,3659,1167,12,0.964,0.459,54773,0.033,0.00434,0.16399999999999998,-24.062,0.0499,98.576,3,0.217,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50281,16,3686,19974,9,0.969,0.0781,167267,0.0425,0.98,0.0918,-25.432,0.041,75.997,3,0.0495,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50285,16,3686,36589,13,0.989,0.22,185347,0.119,0.0189,0.0999,-15.199000000000002,0.0473,90.453,3,0.0502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50286,16,3686,37977,12,0.96,0.22,114480,0.247,0.0142,0.365,-13.807,0.0368,90.568,3,0.122,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50287,16,620,44203,10,0.85,0.325,162107,0.159,0.0020800000000000003,0.107,-14.17,0.0354,105.832,3,0.353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50288,16,3659,46950,6,0.986,0.35200000000000004,105160,0.0472,0.934,0.128,-28.284,0.05,201.249,3,0.252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50289,16,6244,51567,11,0.995,0.349,71667,0.0886,0.952,0.108,-19.978,0.0425,179.793,3,0.499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50294,16,3726,55953,11,0.979,0.16699999999999998,201560,0.023,3.06e-06,0.0949,-29.51,0.048,171.94099999999997,3,0.0619,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50299,16,3659,87221,12,0.984,0.381,118533,0.0792,0.0,0.141,-20.414,0.057,101.144,3,0.0704,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50304,16,3726,107431,11,0.95,0.444,97849,0.198,1.74e-06,0.5770000000000001,-18.365,0.105,86.584,3,0.7140000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50306,16,4487,107902,7,0.91,0.16,193427,0.213,6.25e-06,0.37,-15.885,0.0445,80.582,3,0.113,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50309,16,6244,2978,10,0.945,0.174,131240,0.00185,0.0009,0.0869,-42.701,0.0477,70.23,3,0.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50311,16,3686,12873,8,0.952,0.487,70783,0.268,0.0,0.598,-11.311,0.067,89.525,3,0.428,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50313,16,6244,21448,12,0.969,0.19,207707,0.0221,0.679,0.114,-25.255,0.0364,71.714,3,0.0395,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50314,16,3659,23672,13,0.989,0.361,96840,0.19,0.0255,0.8,-16.377,0.0547,116.416,3,0.19,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50318,16,3726,27569,21,0.981,0.251,239493,0.14800000000000002,0.51,0.11,-19.354,0.0383,68.813,3,0.161,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50319,16,6244,28881,8,0.982,0.166,236101,0.0209,0.858,0.124,-27.342,0.0455,96.541,3,0.0394,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50325,16,3659,53223,12,0.987,0.254,161027,0.159,6.19e-05,0.28,-19.32,0.0468,90.06299999999997,3,0.188,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50326,16,3659,56205,13,0.6679999999999999,0.304,131307,0.133,0.273,0.313,-18.404,0.0381,107.892,3,0.451,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50329,16,3686,70456,12,0.983,0.382,147320,0.258,8.71e-05,0.339,-16.105999999999998,0.0667,119.882,3,0.214,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50331,16,3686,81895,14,0.926,0.29100000000000004,36037,0.102,0.33,0.348,-23.609,0.0476,44.08,3,0.184,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
50334,16,3726,92090,8,0.981,0.289,175040,0.411,0.0434,0.198,-10.276,0.0501,87.134,3,0.477,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50336,16,8285,105587,14,0.972,0.205,193840,0.257,1.0800000000000003e-05,0.16,-13.209,0.0369,81.068,3,0.14400000000000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50339,16,3726,109544,17,0.976,0.324,189240,0.149,1.33e-05,0.136,-18.318,0.051,95.073,3,0.154,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50340,16,4487,4591,9,0.944,0.103,202840,0.17,0.612,0.139,-18.257,0.0356,81.975,3,0.0752,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50348,16,3726,25751,11,0.97,0.32,95907,0.149,2e-06,0.675,-16.365,0.0474,80.61,3,0.297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50349,16,3686,26243,10,0.99,0.276,148693,0.0703,0.0358,0.103,-20.45,0.0589,89.35700000000001,3,0.0354,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50350,16,3686,27813,6,0.973,0.258,195107,0.309,0.14300000000000002,0.147,-16.178,0.0482,97.549,3,0.114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50356,16,6244,67158,7,0.987,0.202,123800,0.073,0.823,0.139,-25.755,0.0421,91.167,3,0.197,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50357,16,3686,70000,6,0.921,0.28800000000000003,181387,0.032,0.00238,0.0956,-20.969,0.0432,74.77199999999998,3,0.0346,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50360,16,4487,77091,22,0.892,0.0799,231267,0.024,0.156,0.129,-31.344,0.0385,79.551,3,0.054000000000000006,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50361,16,3659,77402,15,0.863,0.328,162280,0.059,3.18e-05,0.275,-34.642,0.141,73.73899999999998,3,0.117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50362,16,8285,77932,9,0.956,0.259,99985,0.133,1.58e-05,0.58,-21.219,0.0429,90.299,3,0.265,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50365,16,3451,89215,7,0.976,0.498,92973,0.139,0.0,0.114,-12.206,0.0523,91.447,3,0.256,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50369,16,3686,4273,10,0.986,0.28800000000000003,198026,0.0434,0.00459,0.0593,-23.304,0.05,86.781,3,0.0386,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50371,16,8285,10559,10,0.961,0.238,201027,0.16399999999999998,0.8320000000000001,0.354,-21.025,0.043,126.138,3,0.0986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50373,16,3726,19626,9,0.91,0.499,122280,0.0704,1.99e-06,0.255,-23.284,0.112,111.166,3,0.328,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50376,16,3686,33228,5,0.942,0.23,223440,0.231,0.8640000000000001,0.151,-12.592,0.0368,98.929,3,0.185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50378,16,3686,43662,7,0.939,0.177,213893,0.415,0.4920000000000001,0.0833,-7.439,0.0344,104.228,3,0.0521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50380,16,3726,47855,6,0.962,0.45,133733,0.0938,0.0,0.118,-20.401,0.0671,56.49800000000001,3,0.0779,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50381,16,3659,53387,13,0.976,0.278,62240,0.34,0.00153,0.597,-12.499,0.0567,163.796,3,0.446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50386,16,8285,69114,14,0.931,0.343,148253,0.0537,3.95e-06,0.383,-27.259,0.0415,82.052,3,0.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50387,16,3686,71078,11,0.977,0.16,194973,0.287,0.0292,0.14,-10.852,0.0373,176.69,3,0.0734,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50388,16,10913,74559,11,0.993,0.281,195493,0.0194,7.84e-06,0.0635,-26.11,0.071,85.35600000000002,3,0.111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50390,16,3721,80929,14,0.91,0.344,143787,0.463,0.00873,0.138,-7.5710000000000015,0.0327,129.594,3,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50392,16,3726,86381,5,0.957,0.35600000000000004,160107,0.0386,0.625,0.207,-24.473000000000006,0.0409,117.216,3,0.413,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50394,16,3659,106940,13,0.984,0.43,74800,0.18600000000000005,0.000203,0.364,-19.105,0.0614,127.539,3,0.307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50395,16,3659,108046,13,0.98,0.273,209040,0.196,0.0,0.0987,-16.76,0.069,80.66,3,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50398,16,3726,1979,5,0.871,0.405,144120,0.112,0.0,0.121,-24.833,0.212,94.118,3,0.124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50401,16,3659,7031,14,0.98,0.51,84533,0.0369,9.44e-06,0.32,-22.441,0.0574,96.122,3,0.184,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50403,16,3726,8225,10,0.984,0.274,188480,0.213,2.92e-05,0.0817,-17.169,0.0547,86.331,3,0.14800000000000002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50404,16,8285,9920,12,0.912,0.334,131707,0.0555,8e-06,0.735,-27.974,0.0593,174.433,3,0.28600000000000003,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50405,16,3726,11940,15,0.964,0.294,184493,0.179,2.5e-05,0.307,-16.921,0.0568,79.34,3,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50407,16,3726,24199,15,0.99,0.16,220455,0.0822,0.00614,0.0931,-22.178,0.0467,80.315,3,0.0445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50408,16,3726,24765,12,0.98,0.41,137387,0.0819,2.26e-05,0.055,-16.355999999999998,0.0506,93.128,3,0.13699999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50416,16,3686,83442,12,0.956,0.184,132747,0.106,0.0,0.196,-20.578000000000007,0.0556,176.437,3,0.0366,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
50417,16,8267,85400,13,0.904,0.325,236347,0.463,0.857,0.321,-14.615,0.0848,168.91299999999995,3,0.231,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
50420,16,1483,100811,16,0.949,0.304,233747,0.282,0.00028900000000000003,0.117,-12.648,0.0338,80.09,3,0.171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50424,16,3659,108058,23,0.931,0.162,186000,0.0411,0.957,0.115,-29.352,0.0411,132.49,3,0.0725,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50433,16,3686,41167,16,0.967,0.16399999999999998,226467,0.166,0.00417,0.328,-17.157,0.0446,74.403,3,0.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50434,16,3686,43184,7,0.979,0.325,130035,0.201,0.35700000000000004,0.184,-18.182,0.0455,87.985,3,0.273,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50437,16,8285,47447,13,0.927,0.408,229813,0.0708,0.0,0.281,-27.564,0.0898,137.116,3,0.263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
50441,16,3686,53558,14,0.943,0.377,159240,0.126,2.28e-05,0.272,-20.972,0.0469,59.856,3,0.223,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50443,16,3451,58042,7,0.972,0.214,137387,0.326,6.54e-05,0.151,-10.33,0.0376,91.143,3,0.0918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50446,16,4487,64515,10,0.95,0.17,184720,0.0352,0.826,0.0929,-26.511,0.0365,83.875,3,0.102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50449,16,8285,81974,12,0.924,0.196,186520,0.313,0.947,0.489,-21.349,0.0781,103.596,3,0.0412,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50453,16,3659,107457,14,0.952,0.387,142120,0.215,0.000648,0.0567,-16.53,0.0463,131.278,3,0.0972,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50457,16,3686,6381,9,0.994,0.345,203000,0.168,0.0913,0.131,-16.238,0.0779,65.857,3,0.219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50464,16,3686,46583,10,0.925,0.213,164933,0.154,0.00019,0.294,-18.685,0.0446,83.212,3,0.0389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50470,16,3686,59942,15,0.988,0.318,188240,0.247,0.126,0.7490000000000001,-16.375,0.0619,54.494,3,0.424,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50471,16,3451,65954,7,0.971,0.28,141013,0.297,9.58e-05,0.161,-10.589,0.0371,134.138,3,0.183,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50473,16,8285,66164,11,0.905,0.201,207133,0.266,0.953,0.343,-17.037,0.0455,127.907,3,0.21600000000000005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50477,16,3686,88741,10,0.94,0.17800000000000002,121000,0.237,2.41e-06,0.127,-14.263,0.0387,67.593,3,0.181,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50482,16,6244,102905,7,0.972,0.295,210613,0.11,0.526,0.29600000000000004,-20.497,0.0443,127.365,3,0.0438,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50485,16,3686,109857,8,0.953,0.239,187153,0.3720000000000001,0.00455,0.687,-12.807,0.0365,86.486,3,0.201,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50486,16,3686,109874,5,0.972,0.393,136480,0.195,0.00146,0.187,-19.748,0.0959,166.53,3,0.564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50487,16,3726,1766,14,0.967,0.146,146371,0.037000000000000005,0.69,0.398,-18.615,0.0422,173.672,3,0.036000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50489,16,5149,6143,10,0.983,0.257,238840,0.0477,0.00701,0.32,-25.19,0.0656,70.425,3,0.039,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50491,16,3659,12124,15,0.989,0.28,143360,0.0978,0.924,0.696,-20.898000000000003,0.0402,78.179,3,0.16699999999999998,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50497,16,3686,37495,14,0.974,0.203,210027,0.118,0.18600000000000005,0.0931,-20.437,0.0447,78.557,3,0.0718,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50500,16,3686,49769,6,0.957,0.269,94733,0.156,0.0844,0.232,-20.028,0.0521,81.618,3,0.128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50509,16,3726,101929,17,0.985,0.32299999999999995,132509,0.104,0.00436,0.108,-24.648000000000003,0.038,89.458,3,0.369,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
