,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
89873,13,6179,22366,45,0.956,0.319,145758,0.413,7.200000000000001e-06,0.105,-7.164,0.0444,74.805,5,0.28300000000000003,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89949,13,8528,23558,47,0.289,0.547,198432,0.562,1.25e-05,0.0737,-9.585,0.271,126.907,5,0.16899999999999998,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
89965,13,7248,44788,40,0.74,0.276,211771,0.287,0.0,0.0585,-10.728,0.0468,191.056,5,0.371,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
89993,13,10357,7809,48,0.872,0.679,199787,0.363,9.52e-05,0.0798,-10.9,0.0318,75.00399999999998,5,0.5429999999999999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
89998,13,7655,48038,66,0.892,0.636,168493,0.159,0.0,0.112,-13.117,0.0549,119.766,5,0.6579999999999999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90021,13,2102,24704,45,0.7809999999999999,0.544,128115,0.224,0.0014,0.128,-14.41,0.0351,105.347,5,0.189,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90120,13,5532,95849,51,0.000808,0.309,184627,0.879,0.115,0.0719,-5.296,0.0594,79.171,5,0.735,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90138,13,3388,6343,50,0.0132,0.493,224227,0.598,0.00463,0.132,-10.023,0.0787,141.539,5,0.84,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90151,13,6976,9178,46,0.439,0.452,185653,0.32,0.0,0.194,-10.879,0.14,83.446,5,0.335,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
90167,13,8940,85393,54,0.448,0.545,226449,0.509,0.0,0.336,-7.782,0.256,118.09,5,0.5589999999999999,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90240,13,11465,48293,46,0.159,0.802,109714,0.312,0.226,0.126,-17.272000000000002,0.0389,106.676,5,0.503,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90371,13,662,86876,54,0.969,0.395,145748,0.0377,1.32e-05,0.128,-16.06,0.0396,82.977,5,0.243,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
90474,13,6701,7199,40,0.97,0.46,121013,0.14,0.016,0.116,-11.765999999999998,0.0325,109.248,5,0.275,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90507,14,1135,34765,61,0.989,0.371,211533,0.0275,0.0308,0.115,-20.273,0.0375,127.943,5,0.155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90566,14,7139,25538,60,0.862,0.226,173267,0.136,8.07e-06,0.302,-19.203,0.0327,79.37,5,0.263,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90578,14,5372,13372,55,0.993,0.511,77533,0.0021100000000000003,0.982,0.113,-24.812,0.195,107.949,5,0.255,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
90589,14,11182,32640,57,0.99,0.326,168667,0.0575,0.887,0.281,-16.5,0.0393,127.397,5,0.301,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90617,14,1135,101177,58,0.978,0.507,181827,0.0677,2.7399999999999995e-05,0.132,-13.765999999999998,0.0406,105.393,5,0.355,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90664,14,9195,24122,49,0.919,0.337,147907,0.375,0.156,0.236,-10.749,0.0347,125.878,5,0.382,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
90678,14,8701,91609,57,0.903,0.209,151373,0.125,0.0,0.136,-15.836,0.0412,69.563,5,0.0723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
90708,14,1135,19005,56,0.972,0.504,181440,0.0644,4.36e-06,0.174,-14.754,0.0408,106.994,5,0.403,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90771,14,2972,107844,50,0.0693,0.569,109705,0.6709999999999999,0.5329999999999999,0.197,-6.0870000000000015,0.257,119.548,5,0.722,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90890,14,1265,72305,50,0.5489999999999999,0.5660000000000001,113468,0.125,0.5429999999999999,0.125,-9.77,0.136,128.428,5,0.524,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90893,14,4073,80880,56,0.937,0.39,125585,0.0235,0.00128,0.099,-19.695,0.0345,133.403,5,0.155,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
90989,14,3815,29227,52,0.883,0.6609999999999999,124173,0.7120000000000001,0.742,0.125,-4.899,0.0958,97.645,5,0.603,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91000,14,1135,91266,52,0.695,0.244,203267,0.233,0.00059,0.282,-16.583,0.0413,78.08800000000002,5,0.262,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
91070,14,3005,70324,54,0.88,0.188,224227,0.307,0.0008320000000000001,0.307,-12.212,0.0305,89.10700000000001,5,0.165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91200,14,3158,38992,48,0.746,0.396,196080,0.257,0.0,0.333,-10.943,0.0304,71.50399999999998,5,0.407,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91335,14,7298,18489,50,0.922,0.369,208933,0.0312,0.0,0.0731,-15.628,0.0746,171.593,5,0.166,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91405,14,5052,6647,53,0.508,0.7390000000000001,137973,0.457,0.00101,0.12,-9.119,0.0412,74.956,5,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
91530,14,7139,79774,48,0.948,0.251,194987,0.225,0.0,0.114,-12.125,0.0347,166.32,5,0.324,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
91555,14,3904,34847,46,0.464,0.509,189280,0.304,0.000183,0.119,-14.043,0.0684,170.116,5,0.608,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
91656,14,6825,5612,43,0.6759999999999999,0.541,51587,0.0337,0.0,0.335,-33.163000000000004,0.237,128.019,5,0.397,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91794,14,1135,64581,43,0.959,0.52,193053,0.113,2.55e-05,0.152,-19.162,0.051,92.375,5,0.51,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
91842,14,10577,61663,48,0.88,0.182,134893,0.261,1.03e-05,0.442,-13.707,0.033,175.77900000000002,5,0.206,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
91847,14,6825,104356,42,0.7929999999999999,0.34,114107,0.0394,1.75e-06,0.685,-39.198,0.156,82.242,5,0.268,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
91867,14,1856,71230,44,0.967,0.499,170000,0.0846,4.27e-06,0.122,-19.736,0.0325,105.913,5,0.192,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91888,14,457,57679,42,0.991,0.459,195093,0.136,0.895,0.0927,-18.265,0.0727,142.836,5,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91910,14,7139,3889,42,0.635,0.266,141147,0.217,7.76e-06,0.268,-11.745,0.0326,112.046,5,0.196,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
91948,14,7139,44833,45,0.939,0.211,160667,0.348,0.0005200000000000001,0.384,-10.12,0.0326,86.868,5,0.0981,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91967,14,1135,80061,44,0.953,0.329,175427,0.119,0.0,0.0864,-16.589000000000002,0.0457,176.104,5,0.345,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91973,14,6201,12868,39,0.8109999999999999,0.6459999999999999,139600,0.252,0.00123,0.103,-17.362000000000002,0.0394,99.639,5,0.6559999999999999,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91995,14,574,91756,41,0.000123,0.404,205853,0.903,0.812,0.138,-6.237,0.108,131.768,5,0.35200000000000004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
92040,14,1135,79977,41,0.982,0.557,190480,0.0669,0.00162,0.118,-16.218,0.0447,131.577,5,0.245,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
92075,14,5365,2879,41,0.7759999999999999,0.767,82860,0.183,0.897,0.119,-9.273,0.4320000000000001,164.125,5,0.294,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
92083,14,7139,65212,39,0.718,0.115,176227,0.261,0.0,0.14,-11.245,0.0293,75.753,5,0.134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
92164,14,1120,34302,39,0.985,0.512,197467,0.116,0.892,0.117,-16.382,0.0425,127.445,5,0.0399,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
92166,14,2291,33413,40,0.00385,0.701,227499,0.812,0.000277,0.34,-6.773,0.253,121.337,5,0.382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92287,17,9748,55897,71,0.124,0.5820000000000001,234493,0.606,0.00139,0.151,-9.961,0.0289,111.441,5,0.504,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92304,17,1717,82820,63,0.4970000000000001,0.49,215670,0.625,0.0,0.118,-7.247999999999998,0.185,78.762,5,0.748,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92469,17,5563,31840,61,0.4920000000000001,0.672,176091,0.457,0.0,0.184,-10.647,0.205,86.71700000000001,5,0.596,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92556,17,8213,34652,68,0.234,0.768,219227,0.742,0.0,0.14,-6.308,0.0443,114.679,5,0.797,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92585,17,2880,76073,65,0.0615,0.498,205612,0.917,0.0,0.358,-1.797,0.16399999999999998,112.357,5,0.652,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92624,17,3519,66404,61,0.0895,0.5770000000000001,214253,0.488,1.1e-05,0.103,-8.252,0.418,108.238,5,0.115,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92675,17,7491,73219,63,0.0256,0.502,194973,0.594,0.0,0.0834,-5.0310000000000015,0.0365,153.687,5,0.349,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
92815,17,11145,91603,62,0.0265,0.565,210467,0.585,0.0,0.274,-5.723,0.0536,140.8,5,0.259,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
93017,17,1653,89289,59,0.0158,0.703,157613,0.594,1.93e-05,0.0802,-6.996,0.268,123.234,5,0.451,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
93069,17,10066,81542,67,0.706,0.438,183473,0.448,0.0,0.159,-7.676,0.0666,118.37,5,0.366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
93140,17,6341,27063,61,0.298,0.456,219429,0.764,0.0,0.229,-3.584,0.14800000000000002,124.971,5,0.383,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
93181,17,9608,25160,61,0.62,0.599,175777,0.4320000000000001,0.00773,0.105,-6.097,0.0451,106.824,5,0.615,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93521,17,5931,63236,61,0.118,0.624,196448,0.72,0.0,0.54,-5.894,0.139,100.613,5,0.354,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93767,17,2124,66618,59,0.0699,0.546,207666,0.586,0.0,0.109,-4.211,0.272,89.089,5,0.8190000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
93809,17,7816,2159,60,0.129,0.362,231600,0.371,0.0441,0.121,-8.383,0.0324,148.376,5,0.107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93849,17,9425,21970,58,0.743,0.527,185480,0.101,0.0,0.0899,-15.126,0.105,136.86,5,0.334,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
93899,17,75,92229,62,0.303,0.6990000000000001,168493,0.43,0.0,0.11,-8.641,0.111,120.025,5,0.39,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
93915,17,4623,12626,62,0.0135,0.496,185633,0.785,0.0158,0.107,-5.285,0.0471,150.034,5,0.229,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93932,17,5954,72578,59,0.34,0.4270000000000001,199211,0.698,0.0,0.0817,-6.06,0.247,93.611,5,0.447,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
93938,17,5366,88093,57,0.456,0.479,227755,0.711,0.0,0.215,-4.977,0.236,79.54,5,0.34700000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
93940,17,3294,91009,65,0.863,0.38,234618,0.275,1.0800000000000003e-05,0.107,-12.405,0.0373,115.343,5,0.156,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93968,17,5563,17070,60,0.326,0.5720000000000001,192082,0.711,0.0,0.106,-4.977,0.423,119.995,5,0.445,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
94017,17,1653,60303,57,0.0767,0.562,200229,0.637,0.0,0.616,-9.655,0.386,111.814,5,0.645,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
94115,17,1847,87936,55,0.0272,0.412,218507,0.8640000000000001,0.0,0.0808,-3.65,0.13,113.23,5,0.7190000000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
94210,17,5704,102054,63,0.0235,0.5670000000000001,189920,0.544,0.00215,0.0934,-8.476,0.107,126.366,5,0.526,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94503,17,870,104978,61,0.0827,0.512,218000,0.539,0.0,0.147,-6.267,0.105,125.675,5,0.58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
94529,18,11212,64262,79,0.468,0.764,189253,0.528,0.0,0.0811,-4.082,0.0588,123.936,5,0.422,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
94590,18,7360,40149,76,0.415,0.578,215671,0.588,0.0,0.114,-4.92,0.255,79.17399999999998,5,0.3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
94686,18,5002,100644,70,0.416,0.464,176804,0.378,0.0917,0.0966,-11.354,0.14300000000000002,164.486,5,0.037000000000000005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94707,18,8251,48206,70,0.905,0.5670000000000001,135707,0.199,0.0,0.131,-9.601,0.101,83.82700000000001,5,0.329,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
94778,18,8599,84195,69,0.6509999999999999,0.612,181120,0.442,0.0,0.26,-8.874,0.289,119.235,5,0.253,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
94884,18,3009,50586,64,0.0842,0.438,237244,0.467,0.0,0.0925,-8.927,0.244,85.53299999999999,5,0.438,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94890,18,9085,97869,20,0.922,0.422,16640,0.321,2.83e-06,0.179,-15.380999999999998,0.304,176.96099999999996,5,0.361,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
94896,18,3016,8048,66,0.295,0.512,154435,0.304,0.0006219999999999999,0.118,-9.19,0.0318,126.078,5,0.172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
94930,18,4779,28215,63,0.879,0.484,227133,0.244,1.95e-06,0.104,-12.716,0.0543,126.098,5,0.349,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
94940,18,6938,74541,66,0.6920000000000001,0.586,184889,0.404,0.00372,0.0908,-10.402,0.21,90.563,5,0.34700000000000003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
94951,18,4779,39613,63,0.373,0.48,178920,0.643,1.16e-05,0.179,-7.62,0.217,117.443,5,0.237,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95020,18,1484,14015,65,0.0303,0.528,199320,0.759,0.0,0.103,-6.476,0.284,183.276,5,0.8009999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
95595,22,10270,63482,52,0.00201,0.394,208133,0.8590000000000001,0.233,0.1,-3.851,0.0409,136.075,5,0.511,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95634,22,10422,27093,59,0.0199,0.434,232813,0.868,0.0,0.162,-3.503,0.0366,162.969,5,0.366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
95727,22,10050,11461,55,0.792,0.632,195083,0.284,0.000704,0.109,-9.319,0.0315,79.024,5,0.16699999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
96177,22,4798,32822,52,0.0504,0.405,183320,0.831,0.0918,0.805,-5.292999999999998,0.0671,130.856,5,0.805,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96435,22,5353,6237,53,0.917,0.561,228920,0.252,0.0,0.106,-9.448,0.0345,144.226,5,0.34600000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96451,22,3521,74644,58,0.00252,0.465,205587,0.701,0.0447,0.0683,-6.8279999999999985,0.0337,144.931,5,0.38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96647,22,6461,16573,52,0.129,0.326,68095,0.206,0.0,0.303,-10.304,0.0383,125.78,5,0.215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
96783,22,10050,100133,53,0.691,0.528,152280,0.416,0.000276,0.0953,-8.523,0.0305,99.868,5,0.184,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
97025,22,11069,102392,10,0.516,0.197,205087,0.271,0.00381,0.109,-11.74,0.0325,131.525,5,0.044,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
97776,23,10039,109976,41,5.22e-05,0.436,216307,0.995,2.51e-05,0.0969,-4.063,0.18,155.33700000000005,5,0.426,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
97949,23,9328,36149,32,0.119,0.258,153480,0.884,0.0,0.974,-6.07,0.276,75.869,5,0.317,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
98187,23,8200,65164,30,0.00864,0.619,204240,0.612,0.000139,0.25,-8.943,0.154,109.934,5,0.752,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98200,23,1181,8944,35,0.591,0.361,154200,0.5589999999999999,0.344,0.198,-16.825,0.0421,105.985,5,0.382,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
98634,21,7254,88584,54,0.313,0.8009999999999999,169027,0.8029999999999999,0.0,0.121,-4.35,0.0486,119.928,5,0.665,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
98643,21,5022,84140,51,0.451,0.8240000000000001,184231,0.767,0.0,0.0928,-2.514,0.251,138.967,5,0.509,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
98741,21,2955,13386,49,0.0379,0.5920000000000001,164250,0.959,0.00161,0.8690000000000001,-3.072,0.26,149.535,5,0.608,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98791,21,6819,27566,46,0.0889,0.818,205370,0.597,5.77e-06,0.095,-6.075,0.102,119.921,5,0.782,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
98865,21,420,18010,45,0.233,0.76,125184,0.605,0.0,0.071,-7.76,0.428,131.424,5,0.472,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
98874,21,656,62127,47,0.597,0.498,216000,0.705,0.00014,0.0895,-4.98,0.276,88.963,5,0.338,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98932,21,1669,56754,47,0.12,0.843,217869,0.477,0.0,0.102,-8.446,0.201,126.035,5,0.218,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98948,21,420,11555,43,0.0187,0.8009999999999999,201024,0.679,0.0,0.17600000000000002,-9.732,0.322,123.055,5,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
98953,21,5022,84141,45,0.00875,0.743,95596,0.67,1.7e-05,0.161,-5.851,0.0717,146.033,5,0.233,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99075,21,11141,106290,51,0.126,0.48,217573,0.861,0.00356,0.328,-3.797,0.255,160.80200000000005,5,0.5379999999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
99118,21,7206,33481,49,0.13699999999999998,0.5670000000000001,214943,0.545,0.0,0.129,-9.307,0.429,91.025,5,0.336,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
99234,21,2971,68153,47,0.411,0.8320000000000001,115200,0.386,6.88e-06,0.0994,-9.959,0.279,149.976,5,0.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
99333,21,3890,55924,45,0.6859999999999999,0.449,231770,0.502,0.0,0.117,-7.732,0.0737,98.184,5,0.495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
99480,21,6231,109891,37,0.14400000000000002,0.851,196395,0.436,0.0,0.111,-11.271,0.111,127.008,5,0.354,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
99498,21,2809,95173,56,0.3,0.57,162667,0.488,2.52e-06,0.142,-8.935,0.13,121.654,5,0.65,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99547,21,2955,91001,38,0.0178,0.578,191240,0.961,0.201,0.364,-1.105,0.0841,150.722,5,0.303,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
99652,21,2955,13639,40,0.138,0.518,192120,0.919,0.000367,0.147,-2.332,0.105,156.12,5,0.742,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99717,21,2955,1075,43,0.0449,0.573,192253,0.715,0.00322,0.0811,-6.455,0.0786,151.517,5,0.268,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
99751,21,2508,100827,38,0.235,0.562,223787,0.81,0.0,0.134,-3.347,0.0618,113.488,5,0.498,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100136,21,5722,33154,51,0.019,0.499,226255,0.758,7.78e-06,0.228,-5.689,0.16,125.218,5,0.43,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
100311,21,4419,4150,36,0.133,0.621,205714,0.584,0.0,0.106,-7.12,0.227,119.87,5,0.618,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100367,21,8935,24450,37,0.892,0.593,172827,0.452,0.0,0.0902,-11.935,0.0592,74.53699999999998,5,0.867,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100377,21,2403,68794,34,0.5579999999999999,0.5870000000000001,219440,0.628,0.0,0.211,-6.7029999999999985,0.4270000000000001,79.443,5,0.669,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
100592,21,6697,4499,32,0.406,0.599,211373,0.649,3.03e-06,0.28600000000000003,-5.599,0.328,113.426,5,0.649,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100666,21,1669,28443,35,0.12,0.843,217869,0.477,0.0,0.102,-8.446,0.201,126.035,5,0.218,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100808,21,7600,1476,48,0.7170000000000001,0.5489999999999999,161191,0.642,0.0,0.211,-6.74,0.29,80.673,5,0.71,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
101028,21,2962,46899,41,0.0214,0.5,184000,0.885,0.00725,0.157,-5.3279999999999985,0.249,154.836,5,0.765,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
101242,21,8774,52581,40,0.331,0.516,211566,0.433,1.1e-06,0.0613,-8.792,0.34600000000000003,64.676,5,0.435,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
101261,21,2737,100638,37,0.0155,0.6970000000000001,171307,0.5920000000000001,0.0,0.0684,-5.176,0.47,120.835,5,0.921,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
101692,21,7198,68690,28,0.0535,0.674,211427,0.705,0.0,0.326,-4.519,0.327,118.928,5,0.319,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
101747,21,6712,30897,26,0.589,0.654,176307,0.748,0.0,0.3720000000000001,-7.14,0.29600000000000004,119.977,5,0.885,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101802,21,3871,66480,32,0.134,0.703,229932,0.637,0.00746,0.254,-5.356,0.292,125.267,5,0.394,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
101867,21,2962,20814,38,0.187,0.575,192000,0.726,5.7200000000000015e-05,0.0316,-6.154,0.343,153.976,5,0.748,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
101910,21,7889,98556,24,0.0605,0.88,209600,0.92,8.07e-06,0.438,-4.237,0.175,120.03,5,0.882,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102004,21,2737,14893,39,0.0209,0.691,171320,0.5720000000000001,0.0,0.0751,-5.936,0.523,121.423,5,0.94,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
102088,21,7637,64886,26,0.383,0.6859999999999999,176872,0.915,9.4e-05,0.153,-1.827,0.297,120.077,5,0.8290000000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
102188,21,2962,72661,35,0.0303,0.565,160000,0.728,0.000184,0.117,-6.57,0.359,151.697,5,0.7090000000000001,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
102420,21,3135,18850,24,0.0307,0.564,208600,0.8079999999999999,0.0,0.32299999999999995,-4.182,0.131,119.913,5,0.6459999999999999,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
102699,21,2955,5636,20,0.208,0.467,232653,0.934,0.282,0.0193,-1.841,0.122,154.09799999999996,5,0.517,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
102880,21,1886,5665,36,0.124,0.513,227517,0.8009999999999999,0.000215,0.28300000000000003,-6.692,0.213,158.03,5,0.735,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
103006,21,3607,14589,26,0.0623,0.555,209573,0.636,0.0,0.157,-4.8260000000000005,0.325,106.769,5,0.493,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
103045,21,7198,79658,24,0.235,0.638,207040,0.802,0.0,0.0616,-4.612,0.386,125.729,5,0.754,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
103168,21,9582,21378,24,0.231,0.93,233000,0.479,7.02e-06,0.177,-8.971,0.475,108.058,5,0.792,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
103171,21,831,84767,17,0.15,0.429,198600,0.8,0.0,0.124,-6.359,0.199,145.377,5,0.624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
103222,21,11141,101226,27,0.18600000000000005,0.599,216480,0.944,0.0,0.34,-1.904,0.18,108.64,5,0.262,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
103488,21,9586,12971,36,0.757,0.507,222379,0.411,0.0,0.16699999999999998,-9.036,0.08800000000000001,101.374,5,0.6709999999999999,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
103539,21,3287,65691,14,0.147,0.501,223499,0.857,0.0,0.284,-6.108,0.0778,111.672,5,0.754,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
103596,21,2969,4612,19,0.452,0.61,134062,0.7909999999999999,0.0,0.0766,-5.145,0.304,90.864,5,0.118,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
104412,22,1640,92907,77,0.000194,0.6559999999999999,192790,0.821,0.00232,0.101,-4.838,0.0325,117.948,5,0.7909999999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
104512,6,1671,103200,29,0.989,0.278,223320,0.0162,0.895,0.0856,-31.418000000000006,0.0557,76.04,5,0.157,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
